Time,Activity,Value,Time_2
02:20:00,Entertainment and leisure,1,2.333333333
02:20:00,Education and study,0,2.333333333
02:20:00,Other,1.7,2.333333333
02:30:00,Sleep and rest,95.9,2.5
02:30:00,Personal care,0.3,2.5
02:30:00,Paid work,0.9,2.5
02:30:00,Travel,0.1,2.5
02:30:00,Unpaid household work,0.1,2.5
02:30:00,Unpaid care,0.1,2.5
02:30:00,Watching television,0.4,2.5
02:30:00,Entertainment and leisure,0.6,2.5
02:30:00,Education and study,0,2.5
02:30:00,Other,1.6,2.5
02:40:00,Sleep and rest,95.8,2.666666667
02:40:00,Personal care,0.4,2.666666667
02:40:00,Paid work,0.9,2.666666667
02:40:00,Travel,0,2.666666667
02:40:00,Unpaid household work,0.1,2.666666667
02:40:00,Unpaid care,0.1,2.666666667
02:40:00,Watching television,0.4,2.666666667
02:40:00,Entertainment and leisure,0.6,2.666666667
02:40:00,Education and study,0,2.666666667
02:40:00,Other,1.6,2.666666667
02:50:00,Sleep and rest,95.8,2.833333333
02:50:00,Personal care,0.3,2.833333333
02:50:00,Paid work,0.9,2.833333333
02:50:00,Travel,0,2.833333333
02:50:00,Unpaid household work,0.1,2.833333333
02:50:00,Unpaid care,0.1,2.833333333
02:50:00,Watching television,0.4,2.833333333
02:50:00,Entertainment and leisure,0.6,2.833333333
02:50:00,Education and study,0,2.833333333
02:50:00,Other,1.7,2.833333333
03:00:00,Sleep and rest,95.9,3
03:00:00,Personal care,0.3,3
03:00:00,Paid work,0.9,3
03:00:00,Travel,0,3
03:00:00,Unpaid household work,0.2,3
03:00:00,Unpaid care,0.1,3
03:00:00,Watching television,0.3,3
03:00:00,Entertainment and leisure,0.5,3
03:00:00,Education and study,0,3
03:00:00,Other,1.8,3
03:10:00,Sleep and rest,95.9,3.166666667
03:10:00,Personal care,0.3,3.166666667
03:10:00,Paid work,0.8,3.166666667
03:10:00,Travel,0.1,3.166666667
03:10:00,Unpaid household work,0.2,3.166666667
03:10:00,Unpaid care,0.1,3.166666667
03:10:00,Watching television,0.3,3.166666667
03:10:00,Entertainment and leisure,0.4,3.166666667
03:10:00,Education and study,0,3.166666667
03:10:00,Other,1.8,3.166666667
03:20:00,Sleep and rest,95.6,3.333333333
03:20:00,Personal care,0.6,3.333333333
03:20:00,Paid work,0.8,3.333333333
03:20:00,Travel,0,3.333333333
03:20:00,Unpaid household work,0.3,3.333333333
03:20:00,Unpaid care,0.2,3.333333333
03:20:00,Watching television,0.3,3.333333333
03:20:00,Entertainment and leisure,0.3,3.333333333
03:20:00,Education and study,0,3.333333333
03:20:00,Other,1.8,3.333333333
03:30:00,Sleep and rest,95.3,3.5
03:30:00,Personal care,0.7,3.5
03:30:00,Paid work,0.8,3.5
03:30:00,Travel,0,3.5
03:30:00,Unpaid household work,0.3,3.5
03:30:00,Unpaid care,0.3,3.5
03:30:00,Watching television,0.2,3.5
03:30:00,Entertainment and leisure,0.4,3.5
03:30:00,Education and study,0,3.5
03:30:00,Other,2,3.5
03:40:00,Sleep and rest,95,3.666666667
03:40:00,Personal care,0.7,3.666666667
03:40:00,Paid work,0.8,3.666666667
03:40:00,Travel,0,3.666666667
03:40:00,Unpaid household work,0.3,3.666666667
03:40:00,Unpaid care,0.3,3.666666667
03:40:00,Watching television,0.2,3.666666667
03:40:00,Entertainment and leisure,0.6,3.666666667
03:40:00,Education and study,0,3.666666667
03:40:00,Other,2,3.666666667
03:50:00,Sleep and rest,94.8,3.833333333
03:50:00,Personal care,0.9,3.833333333
03:50:00,Paid work,0.8,3.833333333
03:50:00,Travel,0,3.833333333
03:50:00,Unpaid household work,0.4,3.833333333
03:50:00,Unpaid care,0.2,3.833333333
03:50:00,Watching television,0.2,3.833333333
03:50:00,Entertainment and leisure,0.6,3.833333333
03:50:00,Education and study,0,3.833333333
03:50:00,Other,2,3.833333333
